"Key	Type	Desc	English	Chinese	Japanese	Korean	Portuguese (Brazil)",,,,
10130105,Text,,A place where monsters can rest and recover. It will take 11 minutes for every monster.,古兽休息的地方，每次休息需要11分钟
10130106,Text,,A place where monsters can rest and recover. It will take 9 minutes for every monster.,古兽休息的地方，每次休息需要9分钟
10130107,Text,,A place where monsters can rest and recover. It will take 7 minutes for every monster.,古兽休息的地方，每次休息需要7分钟
10130108,Text,,A place where monsters can rest and recover. It will take 5 minutes for every monster.,古兽休息的地方，每次休息需要5分钟
10130201,Text,,Get <color=#ffde27>+5</color> ore max storage.,<color=#ffde27>+5</color>矿石储存上限
10130202,Text,,Get <color=#ffde27>+20</color> ore max storage.,<color=#ffde27>+20</color>矿石储存上限
10130203,Text,,Get <color=#ffde27>+75</color> ore max storage.,<color=#ffde27>+75</color>矿石储存上限
10130204,Text,,Get <color=#ffde27>+250</color> ore max storage.,<color=#ffde27>+250</color>矿石储存上限
10130205,Text,,Get <color=#ffde27>+800</color> ore max storage.,<color=#ffde27>+800</color>矿石储存上限
10130206,Text,,Get <color=#ffde27>+2.5K</color> ore max storage.,<color=#ffde27>+2.5K</color>矿石储存上限
10130207,Text,,Get <color=#ffde27>+10K</color> ore max storage.,<color=#ffde27>+10K</color>矿石储存上限
10130208,Text,,Get <color=#ffde27>+50K</color> ore max storage.,<color=#ffde27>+50K</color>矿石储存上限
10130301,Text,,Get <color=#ffde27>+5</color> gold max storage.,<color=#ffde27>+5</color>金币储存上限
10130302,Text,,Get <color=#ffde27>+20</color> gold max storage.,<color=#ffde27>+20</color>金币储存上限
10130303,Text,,Get <color=#ffde27>+75</color> gold max storage.,<color=#ffde27>+75</color>金币储存上限
10130304,Text,,Get <color=#ffde27>+250</color> gold max storage.,<color=#ffde27>+250</color>金币储存上限
10130305,Text,,Get <color=#ffde27>+800</color> gold max storage.,<color=#ffde27>+800</color>金币储存上限
10130306,Text,,Get <color=#ffde27>+2.5K</color> gold max storage.,<color=#ffde27>+2.5K</color>金币储存上限
10130307,Text,,Get <color=#ffde27>+10K</color> gold max storage.,<color=#ffde27>+10K</color>金币储存上限
10130308,Text,,Get <color=#ffde27>+50K</color> gold max storage.,<color=#ffde27>+50K</color>金币储存上限
10140101,Text,,Tap to open and get a lot of mysterious objects.,点击打开，获得大量神秘物品
10140102,Text,,Tap to open and get a lot of mysterious objects.,点击打开，获得大量神秘物品
10140103,Text,,Tap to open and get a lot of mysterious objects.,点击打开，获得大量神秘物品
10140104,Text,,Tap to open and get a lot of mysterious objects.,点击打开，获得大量神秘物品
10140105,Text,,Tap to open and get a lot of mysterious objects.,点击打开，获得大量神秘物品
10140106,Text,,Tap to open and get a lot of mysterious objects.,点击打开，获得大量神秘物品
10140107,Text,,Tap to open and get a lot of mysterious objects.,点击打开，获得大量神秘物品
10140201,Text,,Unique chest from the wild land. Tap to open.,蛮荒大陆特有宝箱，点击打开
10140202,Text,,Unique chest from the wild land. Containing a large number of goods.,蛮荒大陆特有宝箱，包含大量物品
10140301,Text,,Exotic treasure chest from other places.,来自异域的奇异宝箱
10140302,Text,,Exotic treasure chest containing a lot of items.,异域的奇异宝箱，包含大量物品
10140401,Text,,A mystery chest from the deep sea.,来自深海的神秘宝箱
10140402,Text,,The mystery chest of the deep sea. No one knows what's in it.,深海的神秘宝箱，没人知道里面藏着什么
10140501,Text,,A treasure chest from the far north snowfield.,来自极北雪原的宝箱
10140502,Text,,A precious treasure chest of the far north snowfield. Containing a large number of goods.,极北雪原的珍贵宝箱，包含大量物品
10140601,Text,,A treasure chest from the dark forest.,来自幽暗密林的宝箱
10140602,Text,,The precious treasure chest of the dark forest. Tap to get the mysterious goods.,幽暗密林的珍贵宝箱，点击获得神秘物品
10140701,Text,,Precious treasure from the desert.,来自荒漠的珍贵宝箱
10140702,Text,,Precious treasure from the desert.,来自荒漠的珍贵宝箱
10140703,Text,,Precious treasure from the desert.,来自荒漠的珍贵宝箱
10140704,Text,,Precious treasure from the desert.,来自荒漠的珍贵宝箱
10150101,Text,,Merge 3 to get a monster.,3个可合成古兽
10150102,Text,,"The fiercest fish near the water. Famous for their sharp teeth, weird overhead decorations, and the ugly faces.",近水沙滩中最凶猛的鱼类。因锋利的朝天齿、怪异的头顶装饰、丑陋的面容闻名于蛮荒大陆。
10150103,Text,,"The fiercest fish near the water. Famous for their sharp teeth, weird overhead decorations, and the ugly faces.",近水沙滩中最凶猛的鱼类。因锋利的朝天齿、怪异的头顶装饰、丑陋的面容闻名于蛮荒大陆。
10150104,Text,,"The fiercest fish near the water. Famous for their sharp teeth, weird overhead decorations, and the ugly faces.",近水沙滩中最凶猛的鱼类。因锋利的朝天齿、怪异的头顶装饰、丑陋的面容闻名于蛮荒大陆。
10150105,Text,,"The fiercest fish near the water. Famous for their sharp teeth, weird overhead decorations, and the ugly faces.",近水沙滩中最凶猛的鱼类。因锋利的朝天齿、怪异的头顶装饰、丑陋的面容闻名于蛮荒大陆。
10150106,Text,,Merge 3 to get a monster.,3个可合成古兽
10150107,Text,,Advanced edition of ugly fish. It's super ugly! Enemies will feel sick just by looking at it!,小丑鱼进阶版。它已经在丑陋的路上越走越远，绝不回头！浑身都是让人头皮发麻的斑点。啊！我的眼睛！你看它头顶上的装饰，这简直是远超常人的审美！
10150108,Text,,Advanced edition of ugly fish. It's super ugly! Enemies will feel sick just by looking at it!,小丑鱼进阶版。它已经在丑陋的路上越走越远，绝不回头！浑身都是让人头皮发麻的斑点。啊！我的眼睛！你看它头顶上的装饰，这简直是远超常人的审美！
10150109,Text,,Advanced edition of ugly fish. It's super ugly! Enemies will feel sick just by looking at it!,小丑鱼进阶版。它已经在丑陋的路上越走越远，绝不回头！浑身都是让人头皮发麻的斑点。啊！我的眼睛！你看它头顶上的装饰，这简直是远超常人的审美！
10150110,Text,,Advanced edition of ugly fish. It's super ugly! Enemies will feel sick just by looking at it!,小丑鱼进阶版。它已经在丑陋的路上越走越远，绝不回头！浑身都是让人头皮发麻的斑点。啊！我的眼睛！你看它头顶上的装饰，这简直是远超常人的审美！
10150201,Text,,Merge 3 to get a monster.,3个可合成古兽
10150202,Text,,"Unlike common snakes, Vipers are often found in dry, dehydrated desert areas. They do not like wet environment at all. Their only friend is stone man The Thing.",不同于一般的蛇类，蝮蛇经常出现在干燥缺水的荒漠地区。它一点也不喜欢阴湿的环境，甚至还是一个素食主义者。虽然在其他同类眼中它是一个异类，但是性格耿直的石头人却和它是非常要好的朋友。
10150203,Text,,"Unlike common snakes, Vipers are often found in dry, dehydrated desert areas. They do not like wet environment at all. Their only friend is stone man The Thing.",不同于一般的蛇类，蝮蛇经常出现在干燥缺水的荒漠地区。它一点也不喜欢阴湿的环境，甚至还是一个素食主义者。虽然在其他同类眼中它是一个异类，但是性格耿直的石头人却和它是非常要好的朋友。
10150204,Text,,"Unlike common snakes, Vipers are often found in dry, dehydrated desert areas. They do not like wet environment at all. Their only friend is stone man The Thing.",不同于一般的蛇类，蝮蛇经常出现在干燥缺水的荒漠地区。它一点也不喜欢阴湿的环境，甚至还是一个素食主义者。虽然在其他同类眼中它是一个异类，但是性格耿直的石头人却和它是非常要好的朋友。
10150205,Text,,"Unlike common snakes, Vipers are often found in dry, dehydrated desert areas. They do not like wet environment at all. Their only friend is stone man The Thing.",不同于一般的蛇类，蝮蛇经常出现在干燥缺水的荒漠地区。它一点也不喜欢阴湿的环境，甚至还是一个素食主义者。虽然在其他同类眼中它是一个异类，但是性格耿直的石头人却和它是非常要好的朋友。
10150206,Text,,Merge 3 to get a monster.,3个可合成古兽
10150207,Text,,"After seeing a good friend ""The Thing"" got brutally killed by ""Crystal Monster"", He poisoned his full body and seek for revenge!",不在沉默中死亡，就在沉默中爆发。目睹好朋友“石头人”被“晶体怪”残忍杀害后，它已经被仇恨蒙蔽了双眼，以身试毒，一心只想报仇！
10150208,Text,,"After seeing a good friend ""The Thing"" got brutally killed by ""Crystal Monster"", He poisoned his full body and seek for revenge!",不在沉默中死亡，就在沉默中爆发。目睹好朋友“石头人”被“晶体怪”残忍杀害后，它已经被仇恨蒙蔽了双眼，以身试毒，一心只想报仇！
10150209,Text,,"After seeing a good friend ""The Thing"" got brutally killed by ""Crystal Monster"", He poisoned his full body and seek for revenge!",不在沉默中死亡，就在沉默中爆发。目睹好朋友“石头人”被“晶体怪”残忍杀害后，它已经被仇恨蒙蔽了双眼，以身试毒，一心只想报仇！
10150210,Text,,"After seeing a good friend ""The Thing"" got brutally killed by ""Crystal Monster"", He poisoned his full body and seek for revenge!",不在沉默中死亡，就在沉默中爆发。目睹好朋友“石头人”被“晶体怪”残忍杀害后，它已经被仇恨蒙蔽了双眼，以身试毒，一心只想报仇！
10150301,Text,,Merge 3 to get a monster.,3个可合成古兽
10150302,Text,,A small bird that lives in the deep rainforest. Good at flying and fast gathering.,生存在雨林深处，一种体型较小的鸟类，擅长飞行，采集速度极快。
10150303,Text,,A small bird that lives in the deep rainforest. Good at flying and fast gathering.,生存在雨林深处，一种体型较小的鸟类，擅长飞行，采集速度极快。
10150304,Text,,A small bird that lives in the deep rainforest. Good at flying and fast gathering.,生存在雨林深处，一种体型较小的鸟类，擅长飞行，采集速度极快。
10150305,Text,,A small bird that lives in the deep rainforest. Good at flying and fast gathering.,生存在雨林深处，一种体型较小的鸟类，擅长飞行，采集速度极快。
10150306,Text,,Merge 3 to get a monster.,3个可合成古兽
10150307,Text,,"The casual life without enemies is quite good for him. He turned all his feathers into colorful ones while merging. \n ""There is nothing more important than being beautiful, isn’t there?""",没有天敌、悠闲的生活让它过得无比滋润，在进化时将自己的羽毛都变为了彩色。\n这个世界上还有比变美更重要的事情？   ——五彩蜂鸟
10150308,Text,,"The casual life without enemies is quite good for him. He turned all his feathers into colorful ones while merging. \n ""There is nothing more important than being beautiful, isn’t there?""",没有天敌、悠闲的生活让它过得无比滋润，在进化时将自己的羽毛都变为了彩色。\n这个世界上还有比变美更重要的事情？   ——五彩蜂鸟
10150309,Text,,"The casual life without enemies is quite good for him. He turned all his feathers into colorful ones while merging. \n ""There is nothing more important than being beautiful, isn’t there?""",没有天敌、悠闲的生活让它过得无比滋润，在进化时将自己的羽毛都变为了彩色。\n这个世界上还有比变美更重要的事情？   ——五彩蜂鸟
10150310,Text,,"The casual life without enemies is quite good for him. He turned all his feathers into colorful ones while merging. \n ""There is nothing more important than being beautiful, isn’t there?""",没有天敌、悠闲的生活让它过得无比滋润，在进化时将自己的羽毛都变为了彩色。\n这个世界上还有比变美更重要的事情？   ——五彩蜂鸟
10150401,Text,,Merge 3 to get a monster.,3个可合成古兽
10150402,Text,,A cute curious monster who lives in the outside of the forest. Lick everything he saw!,生活在深林外围的呆萌小兽，对世界充满好奇。看见什么东西都想上去舔一舔
10150403,Text,,A cute curious monster who lives in the outside of the forest. Lick everything he saw!,生活在深林外围的呆萌小兽，对世界充满好奇。看见什么东西都想上去舔一舔
10150404,Text,,A cute curious monster who lives in the outside of the forest. Lick everything he saw!,生活在深林外围的呆萌小兽，对世界充满好奇。看见什么东西都想上去舔一舔
10150405,Text,,A cute curious monster who lives in the outside of the forest. Lick everything he saw!,生活在深林外围的呆萌小兽，对世界充满好奇。看见什么东西都想上去舔一舔
10150406,Text,,Merge 3 to get a monster.,3个可合成古兽
10150407,Text,,"A cute curious monster who lives in the outside of the forest. Lick everything he saw! \n""Lick, lick…hum…That's yummy!""",生活在深林外围的呆萌小兽，对世界充满好奇。看见什么东西都想上去舔一舔。\n舔一舔。嗯，真香！ ——舔舔兽
10150408,Text,,"A cute curious monster who lives in the outside of the forest. Lick everything he saw! \n""Lick, lick…hum…That's yummy!""",生活在深林外围的呆萌小兽，对世界充满好奇。看见什么东西都想上去舔一舔。\n舔一舔。嗯，真香！ ——舔舔兽
10150409,Text,,"A cute curious monster who lives in the outside of the forest. Lick everything he saw! \n""Lick, lick…hum…That's yummy!""",生活在深林外围的呆萌小兽，对世界充满好奇。看见什么东西都想上去舔一舔。\n舔一舔。嗯，真香！ ——舔舔兽
10150410,Text,,"A cute curious monster who lives in the outside of the forest. Lick everything he saw! \n""Lick, lick…hum…That's yummy!""",生活在深林外围的呆萌小兽，对世界充满好奇。看见什么东西都想上去舔一舔。\n舔一舔。嗯，真香！ ——舔舔兽
10150501,Text,,Merge 3 to get a monster.,3个可合成古兽
10150502,Text,,"Living in the outside of the forest and love eating green grass. He hate lickers a lot, because he always take the saliva on the grass as dew.",生活在森林外围，以绿草为食。最讨厌“舔舔兽”，绿草上“舔舔兽”的口水经常会被误认为是露水。
10150503,Text,,"Living in the outside of the forest and love eating green grass. He hate lickers a lot, because he always take the saliva on the grass as dew.",生活在森林外围，以绿草为食。最讨厌“舔舔兽”，绿草上“舔舔兽”的口水经常会被误认为是露水。
10150504,Text,,"Living in the outside of the forest and love eating green grass. He hate lickers a lot, because he always take the saliva on the grass as dew.",生活在森林外围，以绿草为食。最讨厌“舔舔兽”，绿草上“舔舔兽”的口水经常会被误认为是露水。
10150505,Text,,"Living in the outside of the forest and love eating green grass. He hate lickers a lot, because he always take the saliva on the grass as dew.",生活在森林外围，以绿草为食。最讨厌“舔舔兽”，绿草上“舔舔兽”的口水经常会被误认为是露水。
10150506,Text,,Merge 3 to get a monster.,3个可合成古兽
10150507,Text,,"""Once I saw a piece of fresh grass full of dew. After I eat it, I saw a group of drooling licker nearby. It was the darkest day in the wild land."" A sheep said.",曾经我见过一片满是露水的新鲜绿草，满怀开心的吃完后，我看到了一群流着口水，舔着绿草的舔舔兽。那是整个蛮荒大陆最黑暗的一天。  —一位不愿透露姓名的绵羊
10150508,Text,,"""Once I saw a piece of fresh grass full of dew. After I eat it, I saw a group of drooling licker nearby. It was the darkest day in the wild land."" A sheep said.",曾经我见过一片满是露水的新鲜绿草，满怀开心的吃完后，我看到了一群流着口水，舔着绿草的舔舔兽。那是整个蛮荒大陆最黑暗的一天。  —一位不愿透露姓名的绵羊
10150509,Text,,"""Once I saw a piece of fresh grass full of dew. After I eat it, I saw a group of drooling licker nearby. It was the darkest day in the wild land."" A sheep said.",曾经我见过一片满是露水的新鲜绿草，满怀开心的吃完后，我看到了一群流着口水，舔着绿草的舔舔兽。那是整个蛮荒大陆最黑暗的一天。  —一位不愿透露姓名的绵羊
10150510,Text,,"""Once I saw a piece of fresh grass full of dew. After I eat it, I saw a group of drooling licker nearby. It was the darkest day in the wild land."" A sheep said.",曾经我见过一片满是露水的新鲜绿草，满怀开心的吃完后，我看到了一群流着口水，舔着绿草的舔舔兽。那是整个蛮荒大陆最黑暗的一天。  —一位不愿透露姓名的绵羊
10150601,Text,,Merge 3 to get a monster.,3个可合成古兽
10150602,Text,,"The largest species in desert area. Lives around the ore veins, survive by sucking aura. Strong body with simple mind and straight personality. So he often gets bullied by the ""crystal monster"".",荒漠地区最庞大的种族，常见于矿脉附近，通过吸食矿脉的灵气生存。四肢发达、头脑简单、性格耿直，因此常常被“晶体怪”欺负。
10150603,Text,,"The largest species in desert area. Lives around the ore veins, survive by sucking aura. Strong body with simple mind and straight personality. So he often gets bullied by the ""crystal monster"".",荒漠地区最庞大的种族，常见于矿脉附近，通过吸食矿脉的灵气生存。四肢发达、头脑简单、性格耿直，因此常常被“晶体怪”欺负。
10150604,Text,,"The largest species in desert area. Lives around the ore veins, survive by sucking aura. Strong body with simple mind and straight personality. So he often gets bullied by the ""crystal monster"".",荒漠地区最庞大的种族，常见于矿脉附近，通过吸食矿脉的灵气生存。四肢发达、头脑简单、性格耿直，因此常常被“晶体怪”欺负。
10150605,Text,,"The largest species in desert area. Lives around the ore veins, survive by sucking aura. Strong body with simple mind and straight personality. So he often gets bullied by the ""crystal monster"".",荒漠地区最庞大的种族，常见于矿脉附近，通过吸食矿脉的灵气生存。四肢发达、头脑简单、性格耿直，因此常常被“晶体怪”欺负。
10150606,Text,,Merge 3 to get a monster.,3个可合成古兽
10150607,Text,,"He turns into a Melton Giant after eating a lot of aura. But he was brutally killed by ""Crystal Monster"" while celebrating with his friend ""Viper"".",长期的苟延残喘终于获得了回报，从石头人进化为石巨人！在和好朋友“蝮蛇”庆祝的饭桌上，被“晶体怪”残忍杀害，理由竟然是吃的太多？？？
10150608,Text,,"He turns into a Melton Giant after eating a lot of aura. But he was brutally killed by ""Crystal Monster"" while celebrating with his friend ""Viper"".",长期的苟延残喘终于获得了回报，从石头人进化为石巨人！在和好朋友“蝮蛇”庆祝的饭桌上，被“晶体怪”残忍杀害，理由竟然是吃的太多？？？
10150609,Text,,"He turns into a Melton Giant after eating a lot of aura. But he was brutally killed by ""Crystal Monster"" while celebrating with his friend ""Viper"".",长期的苟延残喘终于获得了回报，从石头人进化为石巨人！在和好朋友“蝮蛇”庆祝的饭桌上，被“晶体怪”残忍杀害，理由竟然是吃的太多？？？
10150610,Text,,"He turns into a Melton Giant after eating a lot of aura. But he was brutally killed by ""Crystal Monster"" while celebrating with his friend ""Viper"".",长期的苟延残喘终于获得了回报，从石头人进化为石巨人！在和好朋友“蝮蛇”庆祝的饭桌上，被“晶体怪”残忍杀害，理由竟然是吃的太多？？？
10150701,Text,,Merge 3 to get a monster.,3个可合成古兽
10150702,Text,,Very aggressive large birds who love eating corpses. They often fly over open and bare plains and deserts to find animal carcasses.,大型猛禽，性格好斗。以尸体为食，常在开阔且较为裸露的平原和荒漠上空翱翔，窥视动物尸体。
10150703,Text,,Very aggressive large birds who love eating corpses. They often fly over open and bare plains and deserts to find animal carcasses.,大型猛禽，性格好斗。以尸体为食，常在开阔且较为裸露的平原和荒漠上空翱翔，窥视动物尸体。
10150704,Text,,Very aggressive large birds who love eating corpses. They often fly over open and bare plains and deserts to find animal carcasses.,大型猛禽，性格好斗。以尸体为食，常在开阔且较为裸露的平原和荒漠上空翱翔，窥视动物尸体。
10150705,Text,,Very aggressive large birds who love eating corpses. They often fly over open and bare plains and deserts to find animal carcasses.,大型猛禽，性格好斗。以尸体为食，常在开阔且较为裸露的平原和荒漠上空翱翔，窥视动物尸体。
10150706,Text,,Merge 3 to get a monster.,3个可合成古兽
10150707,Text,,Evolved after eating the Melton Giants' corpse by mistake. His eyes get red and lost his mind. Very easy to get angry.,因误食“石巨人”尸体而发生变异性进化。石巨人残留的怨念导致它经常神志不清，迷失自己。迷失时的标志就是双目发红，性格易怒。
10150708,Text,,Evolved after eating the Melton Giants' corpse by mistake. His eyes get red and lost his mind. Very easy to get angry.,因误食“石巨人”尸体而发生变异性进化。石巨人残留的怨念导致它经常神志不清，迷失自己。迷失时的标志就是双目发红，性格易怒。
10150709,Text,,Evolved after eating the Melton Giants' corpse by mistake. His eyes get red and lost his mind. Very easy to get angry.,因误食“石巨人”尸体而发生变异性进化。石巨人残留的怨念导致它经常神志不清，迷失自己。迷失时的标志就是双目发红，性格易怒。
10150710,Text,,Evolved after eating the Melton Giants' corpse by mistake. His eyes get red and lost his mind. Very easy to get angry.,因误食“石巨人”尸体而发生变异性进化。石巨人残留的怨念导致它经常神志不清，迷失自己。迷失时的标志就是双目发红，性格易怒。
10150801,Text,,Merge 3 to get a monster.,3个可合成古兽
10150802,Text,,A lone walker in the dark forest who feeds on small insects. His dream is to travel all over the wild land and collect all the totems of Ancient God.,幽暗密林中的独行者，以弱小的昆虫为食。它的梦想是走遍整个蛮荒大陆，收集古兽图腾，重现古神的荣光。
10150803,Text,,A lone walker in the dark forest who feeds on small insects. His dream is to travel all over the wild land and collect all the totems of Ancient God.,幽暗密林中的独行者，以弱小的昆虫为食。它的梦想是走遍整个蛮荒大陆，收集古兽图腾，重现古神的荣光。
10150804,Text,,A lone walker in the dark forest who feeds on small insects. His dream is to travel all over the wild land and collect all the totems of Ancient God.,幽暗密林中的独行者，以弱小的昆虫为食。它的梦想是走遍整个蛮荒大陆，收集古兽图腾，重现古神的荣光。
10150805,Text,,A lone walker in the dark forest who feeds on small insects. His dream is to travel all over the wild land and collect all the totems of Ancient God.,幽暗密林中的独行者，以弱小的昆虫为食。它的梦想是走遍整个蛮荒大陆，收集古兽图腾，重现古神的荣光。
10150806,Text,,Merge 3 to get a monster.,3个可合成古兽
10150807,Text,,"In order to go farther and fly higher, it chose to evolve its already prominent wings. And it found a companion the Holy Pangolin on its way.",为了走的更远、飞的更高，它选择进化了它本就突出的翅膀。甚至在前行的路上还找到了志同道合的伙伴——“圣甲兽”
10150808,Text,,"In order to go farther and fly higher, it chose to evolve its already prominent wings. And it found a companion the Holy Pangolin on its way.",为了走的更远、飞的更高，它选择进化了它本就突出的翅膀。甚至在前行的路上还找到了志同道合的伙伴——“圣甲兽”
10150809,Text,,"In order to go farther and fly higher, it chose to evolve its already prominent wings. And it found a companion the Holy Pangolin on its way.",为了走的更远、飞的更高，它选择进化了它本就突出的翅膀。甚至在前行的路上还找到了志同道合的伙伴——“圣甲兽”
10150810,Text,,"In order to go farther and fly higher, it chose to evolve its already prominent wings. And it found a companion the Holy Pangolin on its way.",为了走的更远、飞的更高，它选择进化了它本就突出的翅膀。甚至在前行的路上还找到了志同道合的伙伴——“圣甲兽”
10150901,Text,,Merge 3 to get a monster.,3个可合成古兽
10150902,Text,,Claim to be the king of the rainforest and said that anyone can come to challenge him. But no one cares about its provocations. It makes him feel more confidence.,自称是雨林深处的“一方霸主”，欢迎不服者前来挑战。但是因为雨林环境恶劣、气候多变，并没有几种古兽喜欢在此居住，因此也无人理会它的挑衅。错误的信息让它信心极度膨胀，以为自己就是雨林的主人。
10150903,Text,,Claim to be the king of the rainforest and said that anyone can come to challenge him. But no one cares about its provocations. It makes him feel more confidence.,自称是雨林深处的“一方霸主”，欢迎不服者前来挑战。但是因为雨林环境恶劣、气候多变，并没有几种古兽喜欢在此居住，因此也无人理会它的挑衅。错误的信息让它信心极度膨胀，以为自己就是雨林的主人。
10150904,Text,,Claim to be the king of the rainforest and said that anyone can come to challenge him. But no one cares about its provocations. It makes him feel more confidence.,自称是雨林深处的“一方霸主”，欢迎不服者前来挑战。但是因为雨林环境恶劣、气候多变，并没有几种古兽喜欢在此居住，因此也无人理会它的挑衅。错误的信息让它信心极度膨胀，以为自己就是雨林的主人。
10150905,Text,,Claim to be the king of the rainforest and said that anyone can come to challenge him. But no one cares about its provocations. It makes him feel more confidence.,自称是雨林深处的“一方霸主”，欢迎不服者前来挑战。但是因为雨林环境恶劣、气候多变，并没有几种古兽喜欢在此居住，因此也无人理会它的挑衅。错误的信息让它信心极度膨胀，以为自己就是雨林的主人。
10150906,Text,,Merge 3 to get a monster.,3个可合成古兽
10150907,Text,,"He took all the resources in the rainforest. With hardworking, he finally reached a higher level.",独霸雨林的资源，终于进化成为更高级、更凶猛的古兽。
10150908,Text,,"He took all the resources in the rainforest. With hardworking, he finally reached a higher level.",独霸雨林的资源，终于进化成为更高级、更凶猛的古兽。
10150909,Text,,"He took all the resources in the rainforest. With hardworking, he finally reached a higher level.",独霸雨林的资源，终于进化成为更高级、更凶猛的古兽。
10150910,Text,,"He took all the resources in the rainforest. With hardworking, he finally reached a higher level.",独霸雨林的资源，终于进化成为更高级、更凶猛的古兽。
10151001,Text,,Merge 3 to get a monster.,3个可合成古兽
10151002,Text,,"Attracted by the mysterious sacred light of the floating island. After a lot hardworking, he finally has the chance to become a member of floating island.",被悬空岛的神秘圣光所吸引，经过不懈的努力，终于得到悬空之主的认可，成为悬空岛的“居民”
10151003,Text,,"Attracted by the mysterious sacred light of the floating island. After a lot hardworking, he finally has the chance to become a member of floating island.",被悬空岛的神秘圣光所吸引，经过不懈的努力，终于得到悬空之主的认可，成为悬空岛的“居民”
10151004,Text,,"Attracted by the mysterious sacred light of the floating island. After a lot hardworking, he finally has the chance to become a member of floating island.",被悬空岛的神秘圣光所吸引，经过不懈的努力，终于得到悬空之主的认可，成为悬空岛的“居民”
10151005,Text,,"Attracted by the mysterious sacred light of the floating island. After a lot hardworking, he finally has the chance to become a member of floating island.",被悬空岛的神秘圣光所吸引，经过不懈的努力，终于得到悬空之主的认可，成为悬空岛的“居民”
10151006,Text,,Merge 3 to get a monster.,3个可合成古兽
10151007,Text,,"Bathed all day in the holy light of the Purify Trees, he finally broke its shackles and evolved.",整天沐浴在净化神树的圣光之下，终于突破枷锁，进化成功。
10151008,Text,,"Bathed all day in the holy light of the Purify Trees, he finally broke its shackles and evolved.",整天沐浴在净化神树的圣光之下，终于突破枷锁，进化成功。
10151009,Text,,"Bathed all day in the holy light of the Purify Trees, he finally broke its shackles and evolved.",整天沐浴在净化神树的圣光之下，终于突破枷锁，进化成功。
10151010,Text,,"Bathed all day in the holy light of the Purify Trees, he finally broke its shackles and evolved.",整天沐浴在净化神树的圣光之下，终于突破枷锁，进化成功。
10151101,Text,,Merge 3 to get a monster.,3个可合成古兽
10151102,Text,,"He was alone since he was young. He always wear a mask and never talked about it. He live on the seashore near by the ""Ugly Fish"".",从小流浪，四海为家，看尽“龟”生百态。一直带着眼罩，但是对于其中发生的故事却闭口不提。因为面目丑陋，经常搬家，直到来到一片近水海滩遇到了“小丑鱼”终于安定下来
10151103,Text,,"He was alone since he was young. He always wear a mask and never talked about it. He live on the seashore near by the ""Ugly Fish"".",从小流浪，四海为家，看尽“龟”生百态。一直带着眼罩，但是对于其中发生的故事却闭口不提。因为面目丑陋，经常搬家，直到来到一片近水海滩遇到了“小丑鱼”终于安定下来
10151104,Text,,"He was alone since he was young. He always wear a mask and never talked about it. He live on the seashore near by the ""Ugly Fish"".",从小流浪，四海为家，看尽“龟”生百态。一直带着眼罩，但是对于其中发生的故事却闭口不提。因为面目丑陋，经常搬家，直到来到一片近水海滩遇到了“小丑鱼”终于安定下来
10151105,Text,,"He was alone since he was young. He always wear a mask and never talked about it. He live on the seashore near by the ""Ugly Fish"".",从小流浪，四海为家，看尽“龟”生百态。一直带着眼罩，但是对于其中发生的故事却闭口不提。因为面目丑陋，经常搬家，直到来到一片近水海滩遇到了“小丑鱼”终于安定下来
10151106,Text,,Merge 3 to get a monster.,3个可合成古兽
10151107,Text,,"Nobody know how it get valued by Ancient God, but the Ninja Turtle is finally evolved to Samurai Turtle",万事看淡，不行就算。谁能想到一个抱着万事无所谓态度的老好人居然也能被古神看重，进化成功！
10151108,Text,,"Nobody know how it get valued by Ancient God, but the Ninja Turtle is finally evolved to Samurai Turtle",万事看淡，不行就算。谁能想到一个抱着万事无所谓态度的老好人居然也能被古神看重，进化成功！
10151109,Text,,"Nobody know how it get valued by Ancient God, but the Ninja Turtle is finally evolved to Samurai Turtle",万事看淡，不行就算。谁能想到一个抱着万事无所谓态度的老好人居然也能被古神看重，进化成功！
10151110,Text,,"Nobody know how it get valued by Ancient God, but the Ninja Turtle is finally evolved to Samurai Turtle",万事看淡，不行就算。谁能想到一个抱着万事无所谓态度的老好人居然也能被古神看重，进化成功！
10151201,Text,,Merge 3 to get a monster.,3个可合成古兽
10151202,Text,,"The weakest guardian of the ancient battlefield, who has guarded the treasures of the Ancient God for generations. Love to collect bright things, even they don't belong to him. ",古战场中最低级的守卫者，世世代代守护着古神遗留的宝物。最喜欢收集亮晶晶的东西，每天面对着大量不属于自己的宝物心痛不已。
10151203,Text,,"The weakest guardian of the ancient battlefield, who has guarded the treasures of the Ancient God for generations. Love to collect bright things, even they don't belong to him. ",古战场中最低级的守卫者，世世代代守护着古神遗留的宝物。最喜欢收集亮晶晶的东西，每天面对着大量不属于自己的宝物心痛不已。
10151204,Text,,"The weakest guardian of the ancient battlefield, who has guarded the treasures of the Ancient God for generations. Love to collect bright things, even they don't belong to him. ",古战场中最低级的守卫者，世世代代守护着古神遗留的宝物。最喜欢收集亮晶晶的东西，每天面对着大量不属于自己的宝物心痛不已。
